,Line Type,Plan Type,Data Type,Promo Type,Model,Promo Value,Brand,Week,Date,Retailer,Type
684,Smartphones with contract,NULL,Telekom,Bundle Deal,Apple iPhone 13 mini,0,Apple,W19,8th May,Mediamarkt,Mediamarkt
685,Smartphones with contract,NULL,Telekom,Free Subscription,Apple iPhone 13 mini,0,Apple,W19,8th May,Mediamarkt,Mediamarkt
686,Smartphones with contract,NULL,Telekom,Switcher,Apple iPhone 13 mini,0,Apple,W19,8th May,Mediamarkt,Mediamarkt
687,Trade in Exclusive,NULL,NULL,NULL,Apple iPhone 13 mini,552,Apple,W19,8th May,Mediamarkt,Mediamarkt
688,Smartphones without Contract,NULL,NULL,Bundle Deal,Samsung Galaxy S22,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
689,Smartphones without Contract,NULL,NULL,Free Subscription,Samsung Galaxy S22,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
690,Smartphones without Contract,NULL,NULL,Gift Card,Samsung Galaxy S22,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
691,Smartphones without Contract,NULL,NULL,Trade In ,Samsung Galaxy S22,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
692,Smartphones with contract,NULL,Vodafone,Free Merchandise,Samsung Galaxy S22,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
693,Smartphones with contract,NULL,Vodafone,Bundle Deal,Samsung Galaxy S22,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
694,Smartphones with contract,NULL,Vodafone,Free Subscription,Samsung Galaxy S22,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
695,Smartphones with contract,NULL,Vodafone,Switcher,Samsung Galaxy S22,50,Samsung,W19,8th May,Mediamarkt,Mediamarkt
696,Smartphones with contract,NULL,O2,Free Merchandise,Samsung Galaxy S22,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
697,Smartphones with contract,NULL,O2,Bundle Deal,Samsung Galaxy S22,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
698,Smartphones with contract,NULL,O2,Free Subscription,Samsung Galaxy S22,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
699,Smartphones with contract,NULL,O2,Switcher,Samsung Galaxy S22,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
700,Smartphones with contract,NULL,Telekom,Free Merchandise,Samsung Galaxy S22,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
701,Smartphones with contract,NULL,Telekom,Bundle Deal,Samsung Galaxy S22,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
702,Smartphones with contract,NULL,Telekom,Free Subscription,Samsung Galaxy S22,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
703,Smartphones with contract,NULL,Telekom,Switcher,Samsung Galaxy S22,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
704,Trade in Exclusive,NULL,NULL,NULL,Samsung Galaxy S22,552,Samsung,W19,8th May,Mediamarkt,Mediamarkt
705,Smartphones without Contract,NULL,NULL,Bundle Deal,Samsung Galaxy S23,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
706,Smartphones without Contract,NULL,NULL,Free Subscription,Samsung Galaxy S23,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
707,Smartphones without Contract,NULL,NULL,Gift Card,Samsung Galaxy S23,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
708,Smartphones without Contract,NULL,NULL,Trade In ,Samsung Galaxy S23,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
709,Smartphones with contract,NULL,Vodafone,Free Merchandise,Samsung Galaxy S23,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
710,Smartphones with contract,NULL,Vodafone,Bundle Deal,Samsung Galaxy S23,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
711,Smartphones with contract,NULL,Vodafone,Free Subscription,Samsung Galaxy S23,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
712,Smartphones with contract,NULL,Vodafone,Switcher,Samsung Galaxy S23,50,Samsung,W19,8th May,Mediamarkt,Mediamarkt
713,Smartphones with contract,NULL,O2,Free Merchandise,Samsung Galaxy S23,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
714,Smartphones with contract,NULL,O2,Bundle Deal,Samsung Galaxy S23,221,Samsung,W19,8th May,Mediamarkt,Mediamarkt
715,Smartphones with contract,NULL,O2,Free Subscription,Samsung Galaxy S23,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
716,Smartphones with contract,NULL,O2,Switcher,Samsung Galaxy S23,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
717,Smartphones with contract,NULL,Telekom,Free Merchandise,Samsung Galaxy S23,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
718,Smartphones with contract,NULL,Telekom,Bundle Deal,Samsung Galaxy S23,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
719,Smartphones with contract,NULL,Telekom,Free Subscription,Samsung Galaxy S23,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
720,Smartphones with contract,NULL,Telekom,Switcher,Samsung Galaxy S23,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
721,Trade in Exclusive,NULL,NULL,NULL,Samsung Galaxy S23,552,Samsung,W19,8th May,Mediamarkt,Mediamarkt
722,Smartphones without Contract,NULL,NULL,Bundle Deal,Samsung S21 FE,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
723,Smartphones without Contract,NULL,NULL,Free Subscription,Samsung S21 FE,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
724,Smartphones without Contract,NULL,NULL,Gift Card,Samsung S21 FE,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
725,Smartphones without Contract,NULL,NULL,Trade In ,Samsung S21 FE,50,Samsung,W19,8th May,Mediamarkt,Mediamarkt
726,Smartphones with contract,NULL,Vodafone,Free Merchandise,Samsung S21 FE,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
727,Smartphones with contract,NULL,Vodafone,Bundle Deal,Samsung S21 FE,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
728,Smartphones with contract,NULL,Vodafone,Free Subscription,Samsung S21 FE,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
729,Smartphones with contract,NULL,Vodafone,Switcher,Samsung S21 FE,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
730,Smartphones with contract,NULL,O2,Free Merchandise,Samsung S21 FE,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
731,Smartphones with contract,NULL,O2,Bundle Deal,Samsung S21 FE,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
732,Smartphones with contract,NULL,O2,Free Subscription,Samsung S21 FE,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
733,Smartphones with contract,NULL,O2,Switcher,Samsung S21 FE,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
734,Smartphones with contract,NULL,Telekom,Free Merchandise,Samsung S21 FE,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
735,Smartphones with contract,NULL,Telekom,Bundle Deal,Samsung S21 FE,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
736,Smartphones with contract,NULL,Telekom,Free Subscription,Samsung S21 FE,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
737,Smartphones with contract,NULL,Telekom,Switcher,Samsung S21 FE,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
738,Trade in Exclusive,NULL,NULL,NULL,Samsung S21 FE,552,Samsung,W19,8th May,Mediamarkt,Mediamarkt
739,Smartphones without Contract,NULL,NULL,Bundle Deal,Google Pixel 7a,99,Google,W19,8th May,Mediamarkt,Mediamarkt
740,Smartphones without Contract,NULL,NULL,Free Subscription,Google Pixel 7a,0,Google,W19,8th May,Mediamarkt,Mediamarkt
741,Smartphones without Contract,NULL,NULL,Gift Card,Google Pixel 7a,0,Google,W19,8th May,Mediamarkt,Mediamarkt
742,Smartphones without Contract,NULL,NULL,Trade In ,Google Pixel 7a,100,Google,W19,8th May,Mediamarkt,Mediamarkt
743,Smartphones with contract,NULL,Vodafone,Free Merchandise,Google Pixel 7a,0,Google,W19,8th May,Mediamarkt,Mediamarkt
744,Smartphones with contract,NULL,Vodafone,Bundle Deal,Google Pixel 7a,0,Google,W19,8th May,Mediamarkt,Mediamarkt
745,Smartphones with contract,NULL,Vodafone,Free Subscription,Google Pixel 7a,0,Google,W19,8th May,Mediamarkt,Mediamarkt
746,Smartphones with contract,NULL,Vodafone,Switcher,Google Pixel 7a,50,Google,W19,8th May,Mediamarkt,Mediamarkt
747,Smartphones with contract,NULL,O2,Free Merchandise,Google Pixel 7a,0,Google,W19,8th May,Mediamarkt,Mediamarkt
748,Smartphones with contract,NULL,O2,Bundle Deal,Google Pixel 7a,0,Google,W19,8th May,Mediamarkt,Mediamarkt
749,Smartphones with contract,NULL,O2,Free Subscription,Google Pixel 7a,0,Google,W19,8th May,Mediamarkt,Mediamarkt
750,Smartphones with contract,NULL,O2,Switcher,Google Pixel 7a,0,Google,W19,8th May,Mediamarkt,Mediamarkt
751,Smartphones with contract,NULL,Telekom,Free Merchandise,Google Pixel 7a,0,Google,W19,8th May,Mediamarkt,Mediamarkt
752,Smartphones with contract,NULL,Telekom,Bundle Deal,Google Pixel 7a,0,Google,W19,8th May,Mediamarkt,Mediamarkt
753,Smartphones with contract,NULL,Telekom,Free Subscription,Google Pixel 7a,0,Google,W19,8th May,Mediamarkt,Mediamarkt
754,Smartphones with contract,NULL,Telekom,Switcher,Google Pixel 7a,0,Google,W19,8th May,Mediamarkt,Mediamarkt
755,Trade in Exclusive,NULL,NULL,NULL,Google Pixel 7a,0,Google,W19,8th May,Mediamarkt,Mediamarkt
756,Smartphones without Contract,NULL,NULL,Bundle Deal,Google Pixel 6a,0,Google,W19,8th May,Mediamarkt,Mediamarkt
757,Smartphones without Contract,NULL,NULL,Free Subscription,Google Pixel 6a,0,Google,W19,8th May,Mediamarkt,Mediamarkt
758,Smartphones without Contract,NULL,NULL,Gift Card,Google Pixel 6a,0,Google,W19,8th May,Mediamarkt,Mediamarkt
759,Smartphones without Contract,NULL,NULL,Trade In ,Google Pixel 6a,0,Google,W19,8th May,Mediamarkt,Mediamarkt
760,Smartphones with contract,NULL,Vodafone,Free Merchandise,Google Pixel 6a,0,Google,W19,8th May,Mediamarkt,Mediamarkt
761,Smartphones with contract,NULL,Vodafone,Bundle Deal,Google Pixel 6a,0,Google,W19,8th May,Mediamarkt,Mediamarkt
762,Smartphones with contract,NULL,Vodafone,Free Subscription,Google Pixel 6a,0,Google,W19,8th May,Mediamarkt,Mediamarkt
763,Smartphones with contract,NULL,Vodafone,Switcher,Google Pixel 6a,50,Google,W19,8th May,Mediamarkt,Mediamarkt
764,Smartphones with contract,NULL,O2,Free Merchandise,Google Pixel 6a,0,Google,W19,8th May,Mediamarkt,Mediamarkt
765,Smartphones with contract,NULL,O2,Bundle Deal,Google Pixel 6a,0,Google,W19,8th May,Mediamarkt,Mediamarkt
766,Smartphones with contract,NULL,O2,Free Subscription,Google Pixel 6a,0,Google,W19,8th May,Mediamarkt,Mediamarkt
767,Smartphones with contract,NULL,O2,Switcher,Google Pixel 6a,0,Google,W19,8th May,Mediamarkt,Mediamarkt
768,Smartphones with contract,NULL,Telekom,Free Merchandise,Google Pixel 6a,0,Google,W19,8th May,Mediamarkt,Mediamarkt
769,Smartphones with contract,NULL,Telekom,Bundle Deal,Google Pixel 6a,0,Google,W19,8th May,Mediamarkt,Mediamarkt
770,Smartphones with contract,NULL,Telekom,Free Subscription,Google Pixel 6a,0,Google,W19,8th May,Mediamarkt,Mediamarkt
771,Smartphones with contract,NULL,Telekom,Switcher,Google Pixel 6a,0,Google,W19,8th May,Mediamarkt,Mediamarkt
772,Trade in Exclusive,NULL,NULL,NULL,Google Pixel 6a,552,Google,W19,8th May,Mediamarkt,Mediamarkt
773,Smartphones without Contract,NULL,NULL,Bundle Deal,Apple iPhone SE3,0,Apple,W19,8th May,Mediamarkt,Mediamarkt
774,Smartphones without Contract,NULL,NULL,Free Subscription,Apple iPhone SE3,117.83,Apple,W19,8th May,Mediamarkt,Mediamarkt
775,Smartphones without Contract,NULL,NULL,Gift Card,Apple iPhone SE3,0,Apple,W19,8th May,Mediamarkt,Mediamarkt
776,Smartphones without Contract,NULL,NULL,Trade In ,Apple iPhone SE3,0,Apple,W19,8th May,Mediamarkt,Mediamarkt
777,Smartphones with contract,NULL,Vodafone,Free Merchandise,Apple iPhone SE3,0,Apple,W19,8th May,Mediamarkt,Mediamarkt
778,Smartphones with contract,NULL,Vodafone,Bundle Deal,Apple iPhone SE3,0,Apple,W19,8th May,Mediamarkt,Mediamarkt
779,Smartphones with contract,NULL,Vodafone,Free Subscription,Apple iPhone SE3,0,Apple,W19,8th May,Mediamarkt,Mediamarkt
780,Smartphones with contract,NULL,Vodafone,Switcher,Apple iPhone SE3,0,Apple,W19,8th May,Mediamarkt,Mediamarkt
781,Smartphones with contract,NULL,O2,Free Merchandise,Apple iPhone SE3,0,Apple,W19,8th May,Mediamarkt,Mediamarkt
782,Smartphones with contract,NULL,O2,Bundle Deal,Apple iPhone SE3,0,Apple,W19,8th May,Mediamarkt,Mediamarkt
783,Smartphones with contract,NULL,O2,Free Subscription,Apple iPhone SE3,0,Apple,W19,8th May,Mediamarkt,Mediamarkt
784,Smartphones with contract,NULL,O2,Switcher,Apple iPhone SE3,0,Apple,W19,8th May,Mediamarkt,Mediamarkt
785,Smartphones with contract,NULL,Telekom,Free Merchandise,Apple iPhone SE3,0,Apple,W19,8th May,Mediamarkt,Mediamarkt
786,Smartphones with contract,NULL,Telekom,Bundle Deal,Apple iPhone SE3,0,Apple,W19,8th May,Mediamarkt,Mediamarkt
787,Smartphones with contract,NULL,Telekom,Free Subscription,Apple iPhone SE3,0,Apple,W19,8th May,Mediamarkt,Mediamarkt
788,Smartphones with contract,NULL,Telekom,Switcher,Apple iPhone SE3,0,Apple,W19,8th May,Mediamarkt,Mediamarkt
789,Trade in Exclusive,NULL,NULL,NULL,Apple iPhone SE3,552,Apple,W19,8th May,Mediamarkt,Mediamarkt
790,Smartphones without Contract,NULL,NULL,Bundle Deal,Samsung Galaxy A53,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
791,Smartphones without Contract,NULL,NULL,Free Subscription,Samsung Galaxy A53,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
792,Smartphones without Contract,NULL,NULL,Gift Card,Samsung Galaxy A53,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
793,Smartphones without Contract,NULL,NULL,Trade In ,Samsung Galaxy A53,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
794,Smartphones with contract,NULL,Vodafone,Free Merchandise,Samsung Galaxy A53,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
795,Smartphones with contract,NULL,Vodafone,Bundle Deal,Samsung Galaxy A53,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
796,Smartphones with contract,NULL,Vodafone,Free Subscription,Samsung Galaxy A53,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
797,Smartphones with contract,NULL,Vodafone,Switcher,Samsung Galaxy A53,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
798,Smartphones with contract,NULL,O2,Free Merchandise,Samsung Galaxy A53,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
799,Smartphones with contract,NULL,O2,Bundle Deal,Samsung Galaxy A53,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
800,Smartphones with contract,NULL,O2,Free Subscription,Samsung Galaxy A53,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
801,Smartphones with contract,NULL,O2,Switcher,Samsung Galaxy A53,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
802,Smartphones with contract,NULL,Telekom,Free Merchandise,Samsung Galaxy A53,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
803,Smartphones with contract,NULL,Telekom,Bundle Deal,Samsung Galaxy A53,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
804,Smartphones with contract,NULL,Telekom,Free Subscription,Samsung Galaxy A53,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
805,Smartphones with contract,NULL,Telekom,Switcher,Samsung Galaxy A53,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
806,Trade in Exclusive,NULL,NULL,NULL,Samsung Galaxy A53,552,Samsung,W19,8th May,Mediamarkt,Mediamarkt
807,Smartphones without Contract,NULL,NULL,Bundle Deal,Samsung Galaxy A34,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
808,Smartphones without Contract,NULL,NULL,Free Subscription,Samsung Galaxy A34,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
809,Smartphones without Contract,NULL,NULL,Gift Card,Samsung Galaxy A34,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
810,Smartphones without Contract,NULL,NULL,Trade In ,Samsung Galaxy A34,25,Samsung,W19,8th May,Mediamarkt,Mediamarkt
811,Smartphones with contract,NULL,Vodafone,Free Merchandise,Samsung Galaxy A34,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
812,Smartphones with contract,NULL,Vodafone,Bundle Deal,Samsung Galaxy A34,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
813,Smartphones with contract,NULL,Vodafone,Free Subscription,Samsung Galaxy A34,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
814,Smartphones with contract,NULL,Vodafone,Switcher,Samsung Galaxy A34,50,Samsung,W19,8th May,Mediamarkt,Mediamarkt
815,Smartphones with contract,NULL,O2,Free Merchandise,Samsung Galaxy A34,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
816,Smartphones with contract,NULL,O2,Bundle Deal,Samsung Galaxy A34,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
817,Smartphones with contract,NULL,O2,Free Subscription,Samsung Galaxy A34,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
818,Smartphones with contract,NULL,O2,Switcher,Samsung Galaxy A34,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
819,Smartphones with contract,NULL,Telekom,Free Merchandise,Samsung Galaxy A34,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
820,Smartphones with contract,NULL,Telekom,Bundle Deal,Samsung Galaxy A34,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
821,Smartphones with contract,NULL,Telekom,Free Subscription,Samsung Galaxy A34,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
822,Smartphones with contract,NULL,Telekom,Switcher,Samsung Galaxy A34,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
823,Trade in Exclusive,NULL,NULL,NULL,Samsung Galaxy A34,552,Samsung,W19,8th May,Mediamarkt,Mediamarkt
824,Smartphones without Contract,NULL,NULL,Bundle Deal,Samsung Galaxy A54,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
825,Smartphones without Contract,NULL,NULL,Free Subscription,Samsung Galaxy A54,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
826,Smartphones without Contract,NULL,NULL,Gift Card,Samsung Galaxy A54,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
827,Smartphones without Contract,NULL,NULL,Trade In ,Samsung Galaxy A54,75,Samsung,W19,8th May,Mediamarkt,Mediamarkt
828,Smartphones with contract,NULL,Vodafone,Free Merchandise,Samsung Galaxy A54,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
829,Smartphones with contract,NULL,Vodafone,Bundle Deal,Samsung Galaxy A54,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
830,Smartphones with contract,NULL,Vodafone,Free Subscription,Samsung Galaxy A54,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
831,Smartphones with contract,NULL,Vodafone,Switcher,Samsung Galaxy A54,50,Samsung,W19,8th May,Mediamarkt,Mediamarkt
832,Smartphones with contract,NULL,O2,Free Merchandise,Samsung Galaxy A54,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
833,Smartphones with contract,NULL,O2,Bundle Deal,Samsung Galaxy A54,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
834,Smartphones with contract,NULL,O2,Free Subscription,Samsung Galaxy A54,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
835,Smartphones with contract,NULL,O2,Switcher,Samsung Galaxy A54,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
836,Smartphones with contract,NULL,Telekom,Free Merchandise,Samsung Galaxy A54,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
837,Smartphones with contract,NULL,Telekom,Bundle Deal,Samsung Galaxy A54,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
838,Smartphones with contract,NULL,Telekom,Free Subscription,Samsung Galaxy A54,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
839,Smartphones with contract,NULL,Telekom,Switcher,Samsung Galaxy A54,0,Samsung,W19,8th May,Mediamarkt,Mediamarkt
840,Trade in Exclusive,NULL,NULL,NULL,Samsung Galaxy A54,552,Samsung,W19,8th May,Mediamarkt,Mediamarkt
